日期,市場,產品,上價,中價,下價,平均價(元/公斤),交易量(公斤)
2022/6/26,台北二,芒果 愛文,131.2 ,97.3 ,60.9 ,96.8 ,"22,296 "
2022/6/28,台北二,芒果 愛文,132.8 ,97.6 ,62.2 ,97.5 ,"27,323 "
2022/6/29,台北二,芒果 愛文,140.7 ,103.2 ,70.0 ,104.1 ,"16,342 "
2022/6/30,台北二,芒果 愛文,135.6 ,101.0 ,68.8 ,101.5 ,"16,236 "
2022/7/1,台北二,芒果 愛文,134.0 ,107.9 ,76.3 ,106.8 ,"11,776 "
2022/7/2,台北二,芒果 愛文,137.8 ,103.2 ,73.8 ,104.2 ,"16,775 "
2022/7/3,台北二,芒果 愛文,133.3 ,101.2 ,74.8 ,102.3 ,"17,910 "
2022/7/5,台北二,芒果 愛文,112.3 ,85.6 ,57.7 ,85.4 ,"27,256 "
2022/7/6,台北二,芒果 愛文,119.9 ,87.3 ,60.8 ,88.5 ,"14,244 "
2022/7/7,台北二,芒果 愛文,112.9 ,82.7 ,61.6 ,84.5 ,"15,016 "
2022/7/8,台北二,芒果 愛文,130.4 ,87.6 ,64.5 ,91.6 ,"13,095 "
2022/7/9,台北二,芒果 愛文,133.0 ,95.9 ,66.4 ,97.4 ,"14,547 "
2022/7/10,台北二,芒果 愛文,129.4 ,98.5 ,69.2 ,98.8 ,"15,686 "
2022/7/12,台北二,芒果 愛文,142.4 ,102.4 ,68.2 ,103.6 ,"22,269 "
2022/7/13,台北二,芒果 愛文,141.0 ,111.2 ,83.0 ,111.5 ,"14,836 "
2022/7/14,台北二,芒果 愛文,128.2 ,98.3 ,76.4 ,99.9 ,"14,433 "
2022/7/15,台北二,芒果 愛文,126.5 ,98.9 ,75.6 ,99.8 ,"13,602 "
2022/7/16,台北二,芒果 愛文,130.0 ,105.2 ,79.1 ,104.9 ,"11,959 "
2022/7/17,台北二,芒果 愛文,126.2 ,98.4 ,74.3 ,99.2 ,"15,393 "
2022/7/19,台北二,芒果 愛文,112.3 ,89.6 ,60.5 ,88.3 ,"27,682 "
2022/7/20,台北二,芒果 愛文,115.3 ,91.6 ,63.5 ,90.8 ,"17,206 "
2022/7/22,台北二,芒果 愛文,122.3 ,93.0 ,63.3 ,92.9 ,"19,860 "
2022/7/23,台北二,芒果 愛文,145.2 ,115.2 ,70.9 ,112.3 ,"8,675 "
2022/7/24,台北二,芒果 愛文,148.5 ,118.8 ,82.4 ,117.5 ,"7,853 "
2022/7/26,台北二,芒果 愛文,157.2 ,114.1 ,68.9 ,113.7 ,"11,553 "
2022/7/27,台北二,芒果 愛文,159.7 ,103.4 ,64.2 ,106.8 ,"11,844 "
2022/7/28,台北二,芒果 愛文,165.5 ,109.0 ,62.3 ,111.0 ,"13,932 "
2022/7/29,台北二,芒果 愛文,166.8 ,101.9 ,58.2 ,106.1 ,"13,295 "
2022/7/30,台北二,芒果 愛文,164.0 ,101.6 ,57.7 ,105.3 ,"12,040 "
2022/7/31,台北二,芒果 愛文,150.6 ,99.7 ,54.8 ,100.9 ,"10,627 "
2022/8/2,台北二,芒果 愛文,145.6 ,83.1 ,49.6 ,88.9 ,"16,482 "
2022/8/3,台北二,芒果 愛文,142.1 ,77.0 ,43.9 ,83.4 ,"8,109 "
2022/8/4,台北二,芒果 愛文,144.5 ,81.3 ,50.3 ,87.7 ,"8,685 "
2022/8/5,台北二,芒果 愛文,137.7 ,79.9 ,46.8 ,84.8 ,"8,121 "
2022/8/6,台北二,芒果 愛文,156.4 ,89.0 ,52.2 ,95.1 ,"10,279 "
2022/8/7,台北二,芒果 愛文,145.9 ,84.3 ,48.8 ,89.5 ,"10,789 "
2022/8/9,台北二,芒果 愛文,154.0 ,83.9 ,50.2 ,91.2 ,"11,943 "
2022/8/10,台北二,芒果 愛文,146.7 ,83.0 ,51.7 ,89.4 ,"11,527 "
2022/8/11,台北二,芒果 愛文,138.7 ,82.9 ,50.5 ,87.6 ,"16,053 "
2022/8/12,台北二,芒果 愛文,164.6 ,87.2 ,55.6 ,96.4 ,"9,184 "
2022/8/13,台北二,芒果 愛文,209.7 ,123.4 ,62.6 ,128.5 ,"2,850 "
2022/8/14,台北二,芒果 愛文,217.7 ,129.5 ,52.2 ,131.7 ,"2,674 "
2022/8/17,台北二,芒果 愛文,182.6 ,111.0 ,53.4 ,113.8 ,"4,114 "
2022/8/18,台北二,芒果 愛文,194.7 ,120.3 ,59.0 ,122.9 ,"2,747 "
2022/8/19,台北二,芒果 愛文,205.0 ,128.4 ,65.0 ,131.0 ,"2,040 "
2022/8/20,台北二,芒果 愛文,222.8 ,120.0 ,66.4 ,129.8 ,"1,494 "
2022/8/21,台北二,芒果 愛文,214.1 ,133.9 ,66.0 ,136.4 ,"2,048 "
2022/8/23,台北二,芒果 愛文,214.1 ,146.8 ,70.3 ,145.0 ,"2,028 "
2022/8/24,台北二,芒果 愛文,201.3 ,130.4 ,73.4 ,133.2 ,"1,928 "
2022/8/26,台北二,芒果 愛文,246.6 ,163.4 ,93.1 ,166.0 ,"1,715 "
2022/8/27,台北二,芒果 愛文,286.2 ,126.7 ,53.4 ,143.9 ,851 
2022/8/28,台北二,芒果 愛文,292.2 ,171.4 ,100.0 ,181.3 ,767 
2022/8/30,台北二,芒果 愛文,250.0 ,158.9 ,100.8 ,165.5 ,"1,108 "
2022/8/31,台北二,芒果 愛文,283.4 ,165.1 ,101.3 ,176.0 ,366 
2022/9/1,台北二,芒果 愛文,258.5 ,164.5 ,104.1 ,171.2 ,726 
2022/9/2,台北二,芒果 愛文,252.0 ,163.3 ,95.9 ,167.5 ,505 
2022/9/3,台北二,芒果 愛文,285.4 ,152.7 ,104.0 ,169.5 ,378 
2022/9/4,台北二,芒果 愛文,244.1 ,149.4 ,88.2 ,156.1 ,828 
2022/9/6,台北二,芒果 愛文,244.0 ,127.2 ,87.7 ,142.6 ,636 
2022/9/7,台北二,芒果 愛文,248.9 ,120.2 ,69.2 ,135.8 ,779 
2022/9/8,台北二,芒果 愛文,227.4 ,113.4 ,76.5 ,128.8 ,521 
2022/9/9,台北二,芒果 愛文,275.4 ,130.4 ,104.8 ,154.2 ,258 
2022/9/10,台北二,芒果 愛文,237.7 ,122.8 ,68.5 ,134.9 ,516 
2022/9/11,台北二,芒果 愛文,222.4 ,121.5 ,85.1 ,134.4 ,396 
2022/9/14,台北二,芒果 愛文,218.1 ,106.4 ,53.6 ,118.2 ,714 
2022/9/15,台北二,芒果 愛文,173.0 ,104.6 ,56.0 ,108.6 ,384 
2022/9/16,台北二,芒果 愛文,221.7 ,97.3 ,56.4 ,114.0 ,389 
2022/9/17,台北二,芒果 愛文,180.0 ,94.7 ,56.1 ,104.0 ,264 
2022/9/18,台北二,芒果 愛文,225.5 ,120.7 ,70.0 ,131.5 ,300 
2022/9/20,台北二,芒果 愛文,220.2 ,103.5 ,56.1 ,117.4 ,534 
2022/9/21,台北二,芒果 愛文,225.8 ,106.4 ,64.7 ,122.0 ,468 
2022/9/23,台北二,芒果 愛文,168.6 ,102.5 ,62.9 ,107.8 ,456 
2022/9/24,台北二,芒果 愛文,233.6 ,117.6 ,76.6 ,132.6 ,186 
2022/9/25,台北二,芒果 愛文,219.7 ,132.6 ,72.4 ,138.0 ,264 
2022/9/27,台北二,芒果 愛文,186.3 ,112.3 ,79.9 ,120.6 ,402 
2022/9/28,台北二,芒果 愛文,261.2 ,122.0 ,81.0 ,141.6 ,156 
2022/9/29,台北二,芒果 愛文,208.6 ,128.2 ,77.4 ,134.1 ,276 
2022/9/30,台北二,芒果 愛文,262.8 ,131.2 ,83.7 ,148.0 ,162 
2023/4/1,台北二,芒果 愛文,219.7 ,122.9 ,72.5 ,132.2 ,688 
2023/4/2,台北二,芒果 愛文,236.7 ,132.0 ,78.0 ,142.2 ,952 
2023/4/3,台北二,芒果 愛文,222.0 ,145.1 ,88.2 ,149.1 ,544 
2023/4/4,台北二,芒果 愛文,237.9 ,138.7 ,89.5 ,148.7 ,"1,247 "
2023/4/7,台北二,芒果 愛文,204.3 ,124.4 ,70.1 ,129.5 ,"2,683 "
2023/4/8,台北二,芒果 愛文,217.5 ,122.1 ,63.5 ,129.4 ,"1,560 "
2023/4/9,台北二,芒果 愛文,184.9 ,115.6 ,63.8 ,119.1 ,"1,518 "
2023/4/11,台北二,芒果 愛文,201.2 ,114.1 ,68.8 ,122.4 ,"2,294 "
2023/4/12,台北二,芒果 愛文,195.6 ,119.8 ,67.0 ,124.4 ,948 
2023/4/13,台北二,芒果 愛文,175.0 ,108.8 ,62.6 ,112.8 ,"2,189 "
2023/4/14,台北二,芒果 愛文,173.0 ,104.3 ,55.3 ,108.2 ,"2,337 "
2023/4/15,台北二,芒果 愛文,177.1 ,105.6 ,62.4 ,111.2 ,"4,005 "
2023/4/16,台北二,芒果 愛文,148.9 ,94.0 ,57.6 ,97.7 ,"5,862 "
2023/4/18,台北二,芒果 愛文,151.7 ,95.8 ,58.3 ,99.5 ,"7,991 "
2023/4/19,台北二,芒果 愛文,156.5 ,104.0 ,64.1 ,106.5 ,"7,084 "
2023/4/20,台北二,芒果 愛文,141.6 ,89.8 ,54.2 ,93.1 ,"8,293 "
2023/4/21,台北二,芒果 愛文,156.0 ,91.0 ,54.1 ,96.6 ,"6,488 "
2023/4/22,台北二,芒果 愛文,178.0 ,108.7 ,64.4 ,113.7 ,"4,329 "
2023/4/23,台北二,芒果 愛文,175.8 ,109.9 ,66.0 ,114.3 ,"5,427 "
2023/4/25,台北二,芒果 愛文,151.8 ,101.1 ,66.5 ,104.3 ,"12,247 "
2023/4/26,台北二,芒果 愛文,132.8 ,89.3 ,66.0 ,93.3 ,"9,788 "
2023/4/28,台北二,芒果 愛文,134.5 ,87.1 ,62.2 ,91.6 ,"16,218 "
2023/4/29,台北二,芒果 愛文,119.0 ,79.3 ,54.0 ,82.2 ,"15,535 "
2023/4/30,台北二,芒果 愛文,103.1 ,69.3 ,46.4 ,71.5 ,"24,584 "
2023/5/2,台北二,芒果 愛文,110.1 ,72.6 ,45.5 ,74.7 ,"26,791 "
2023/5/3,台北二,芒果 愛文,127.2 ,81.0 ,51.9 ,84.4 ,"19,701 "
2023/5/4,台北二,芒果 愛文,131.2 ,83.2 ,50.4 ,86.2 ,"17,233 "
2023/5/5,台北二,芒果 愛文,138.4 ,87.8 ,52.4 ,90.8 ,"13,433 "
2023/5/6,台北二,芒果 愛文,156.6 ,96.7 ,60.2 ,101.4 ,"11,901 "
2023/5/7,台北二,芒果 愛文,140.5 ,87.0 ,57.1 ,91.7 ,"13,968 "
2023/5/9,台北二,芒果 愛文,137.2 ,83.9 ,54.0 ,88.6 ,"20,860 "
2023/5/10,台北二,芒果 愛文,144.4 ,93.3 ,60.2 ,96.9 ,"14,286 "
2023/5/11,台北二,芒果 愛文,154.9 ,92.7 ,59.6 ,98.5 ,"12,879 "
2023/5/12,台北二,芒果 愛文,148.1 ,97.0 ,67.4 ,101.3 ,"17,145 "
2023/5/13,台北二,芒果 愛文,142.7 ,96.2 ,59.7 ,98.2 ,"18,583 "
2023/5/14,台北二,芒果 愛文,132.1 ,87.8 ,57.9 ,90.6 ,"25,873 "
2023/5/16,台北二,芒果 愛文,117.7 ,77.7 ,52.7 ,80.7 ,"41,797 "
2023/5/17,台北二,芒果 愛文,115.9 ,77.1 ,46.7 ,78.8 ,"35,038 "
2023/5/18,台北二,芒果 愛文,121.1 ,79.6 ,51.4 ,82.2 ,"26,085 "
2023/5/19,台北二,芒果 愛文,117.6 ,73.0 ,47.7 ,76.9 ,"28,103 "
2023/5/20,台北二,芒果 愛文,109.6 ,70.1 ,40.0 ,72.0 ,"28,558 "
2023/5/21,台北二,芒果 愛文,112.1 ,69.8 ,41.4 ,72.6 ,"30,460 "
2023/5/23,台北二,芒果 愛文,109.2 ,65.2 ,36.7 ,68.3 ,"36,414 "
2023/5/24,台北二,芒果 愛文,110.7 ,69.6 ,42.2 ,72.3 ,"29,877 "
2023/5/26,台北二,芒果 愛文,112.3 ,69.2 ,40.6 ,72.1 ,"36,997 "
2023/5/27,台北二,芒果 愛文,116.1 ,71.3 ,40.7 ,74.1 ,"21,805 "
2023/5/28,台北二,芒果 愛文,112.6 ,73.1 ,44.7 ,75.3 ,"36,630 "
2023/5/30,台北二,芒果 愛文,106.1 ,65.0 ,37.0 ,67.6 ,"46,794 "
2023/5/31,台北二,芒果 愛文,99.2 ,60.3 ,35.1 ,63.0 ,"46,471 "
2023/6/1,台北二,芒果 愛文,89.3 ,60.5 ,36.2 ,61.4 ,"51,528 "
2023/6/2,台北二,芒果 愛文,85.0 ,53.9 ,33.1 ,56.0 ,"45,257 "
2023/6/3,台北二,芒果 愛文,80.0 ,48.3 ,28.8 ,50.8 ,"52,806 "
2023/6/4,台北二,芒果 愛文,76.2 ,46.8 ,28.1 ,49.0 ,"58,297 "
2023/6/6,台北二,芒果 愛文,73.9 ,39.8 ,24.7 ,43.6 ,"64,392 "
2023/6/7,台北二,芒果 愛文,73.0 ,39.5 ,24.6 ,43.2 ,"46,400 "
2023/6/8,台北二,芒果 愛文,78.6 ,40.9 ,25.7 ,45.4 ,"44,133 "
2023/6/9,台北二,芒果 愛文,73.9 ,39.3 ,25.0 ,43.4 ,"39,450 "
2023/6/10,台北二,芒果 愛文,80.1 ,42.0 ,25.1 ,46.2 ,"51,016 "
2023/6/11,台北二,芒果 愛文,77.0 ,41.5 ,27.0 ,45.7 ,"58,734 "
2023/6/13,台北二,芒果 愛文,71.5 ,40.7 ,25.7 ,43.9 ,"69,313 "
2023/6/14,台北二,芒果 愛文,73.9 ,41.2 ,26.5 ,44.8 ,"47,577 "
2023/6/15,台北二,芒果 愛文,70.0 ,40.0 ,24.6 ,42.9 ,"50,935 "
2023/6/16,台北二,芒果 愛文,70.5 ,37.7 ,20.1 ,40.7 ,"61,540 "
2023/6/17,台北二,芒果 愛文,62.3 ,37.0 ,23.2 ,39.3 ,"66,185 "
2023/6/18,台北二,芒果 愛文,57.7 ,35.3 ,21.2 ,36.9 ,"84,164 "
2023/6/20,台北二,芒果 愛文,54.5 ,34.7 ,22.6 ,36.3 ,"108,748 "
2023/6/21,台北二,芒果 愛文,57.2 ,35.8 ,22.6 ,37.4 ,"69,722 "
2023/6/22,台北二,芒果 愛文,50.8 ,32.6 ,20.4 ,33.8 ,"79,950 "
2023/6/24,台北二,芒果 愛文,44.8 ,32.9 ,21.3 ,33.0 ,"96,421 "
2023/6/25,台北二,芒果 愛文,42.0 ,30.0 ,18.8 ,30.2 ,"62,574 "
2023/6/28,台北二,芒果 愛文,43.8 ,27.0 ,15.9 ,28.1 ,"68,621 "
2023/6/29,台北二,芒果 愛文,52.4 ,31.3 ,16.9 ,32.6 ,"35,823 "
2023/6/30,台北二,芒果 愛文,60.5 ,36.0 ,18.6 ,37.4 ,"36,634 "
2023/7/1,台北二,芒果 愛文,64.2 ,39.8 ,22.3 ,41.2 ,"36,800 "
2023/7/2,台北二,芒果 愛文,61.3 ,40.2 ,21.9 ,40.7 ,"45,243 "
2023/7/4,台北二,芒果 愛文,53.5 ,37.2 ,21.8 ,37.4 ,"51,564 "
2023/7/5,台北二,芒果 愛文,50.9 ,35.4 ,20.8 ,35.6 ,"31,153 "
2023/7/6,台北二,芒果 愛文,47.8 ,34.0 ,19.4 ,33.8 ,"30,505 "
2023/7/7,台北二,芒果 愛文,49.4 ,36.2 ,21.0 ,35.8 ,"27,520 "
2023/7/8,台北二,芒果 愛文,50.9 ,37.2 ,21.8 ,36.8 ,"27,947 "
2023/7/9,台北二,芒果 愛文,50.5 ,37.2 ,22.7 ,37.0 ,"30,734 "
2023/7/11,台北二,芒果 愛文,51.1 ,37.8 ,24.1 ,37.8 ,"35,606 "
2023/7/12,台北二,芒果 愛文,52.6 ,39.2 ,22.4 ,38.5 ,"22,132 "
2023/7/13,台北二,芒果 愛文,61.8 ,45.5 ,28.2 ,45.3 ,"15,344 "
2023/7/14,台北二,芒果 愛文,67.5 ,48.9 ,29.8 ,48.8 ,"18,019 "
2023/7/15,台北二,芒果 愛文,72.8 ,50.8 ,28.6 ,50.8 ,"20,715 "
2023/7/16,台北二,芒果 愛文,79.6 ,55.3 ,31.9 ,55.5 ,"23,659 "
2023/7/18,台北二,芒果 愛文,72.9 ,49.0 ,29.0 ,49.8 ,"32,922 "
2023/7/19,台北二,芒果 愛文,74.2 ,50.6 ,31.0 ,51.4 ,"19,416 "
2023/7/21,台北二,芒果 愛文,67.3 ,46.2 ,28.9 ,47.0 ,"24,970 "
2023/7/22,台北二,芒果 愛文,85.1 ,49.7 ,25.3 ,51.9 ,"12,417 "
2023/7/23,台北二,芒果 愛文,81.1 ,49.3 ,27.5 ,51.3 ,"17,141 "
2023/7/25,台北二,芒果 愛文,88.0 ,48.0 ,30.3 ,52.5 ,"21,651 "
2023/7/26,台北二,芒果 愛文,88.0 ,42.0 ,28.3 ,48.4 ,"14,966 "
2023/7/27,台北二,芒果 愛文,71.3 ,40.6 ,27.2 ,44.1 ,"16,834 "
2023/7/28,台北二,芒果 愛文,86.6 ,41.5 ,25.6 ,47.3 ,"12,593 "
2023/7/29,台北二,芒果 愛文,69.0 ,43.7 ,31.9 ,46.4 ,"15,358 "
2023/7/30,台北二,芒果 愛文,90.0 ,48.9 ,32.5 ,53.8 ,"22,736 "
2023/8/1,台北二,芒果 愛文,77.7 ,47.4 ,32.4 ,50.5 ,"30,740 "
2023/8/2,台北二,芒果 愛文,64.6 ,38.2 ,24.5 ,40.7 ,"21,385 "
2023/8/3,台北二,芒果 愛文,61.0 ,35.3 ,24.4 ,38.3 ,"22,014 "
2023/8/4,台北二,芒果 愛文,63.0 ,34.6 ,23.8 ,38.1 ,"18,206 "
2023/8/5,台北二,芒果 愛文,58.4 ,35.6 ,23.6 ,37.8 ,"22,103 "
2023/8/6,台北二,芒果 愛文,65.4 ,36.6 ,25.0 ,40.1 ,"20,399 "
2023/8/8,台北二,芒果 愛文,69.9 ,38.9 ,23.7 ,42.1 ,"19,963 "
2023/8/9,台北二,芒果 愛文,77.3 ,40.7 ,26.2 ,45.2 ,"12,990 "
2023/8/10,台北二,芒果 愛文,77.3 ,41.6 ,26.7 ,45.8 ,"13,326 "
2023/8/11,台北二,芒果 愛文,74.4 ,38.1 ,24.7 ,42.7 ,"16,113 "
2023/8/12,台北二,芒果 愛文,71.8 ,38.2 ,27.3 ,42.7 ,"19,533 "
2023/8/13,台北二,芒果 愛文,72.3 ,39.5 ,26.0 ,43.3 ,"20,128 "
2023/8/15,台北二,芒果 愛文,83.6 ,41.6 ,26.6 ,47.0 ,"26,536 "
2023/8/16,台北二,芒果 愛文,82.8 ,47.0 ,27.3 ,50.2 ,"18,166 "
2023/8/17,台北二,芒果 愛文,78.0 ,41.9 ,25.5 ,45.8 ,"11,507 "
2023/8/18,台北二,芒果 愛文,110.0 ,53.2 ,24.1 ,58.7 ,"5,456 "
2023/8/19,台北二,芒果 愛文,132.4 ,59.7 ,27.6 ,67.8 ,"5,887 "
2023/8/20,台北二,芒果 愛文,122.5 ,59.6 ,28.9 ,66.0 ,"5,914 "
2023/8/22,台北二,芒果 愛文,117.0 ,54.9 ,28.2 ,62.0 ,"9,220 "
2023/8/23,台北二,芒果 愛文,111.4 ,53.7 ,27.4 ,60.0 ,"6,397 "
2023/8/24,台北二,芒果 愛文,114.7 ,56.6 ,30.1 ,62.9 ,"6,060 "
2023/8/25,台北二,芒果 愛文,107.1 ,54.2 ,30.6 ,60.1 ,"7,051 "
2023/8/26,台北二,芒果 愛文,118.7 ,61.7 ,23.9 ,65.5 ,"6,821 "
2023/8/27,台北二,芒果 愛文,114.2 ,63.7 ,33.0 ,67.7 ,"8,886 "
2023/8/29,台北二,芒果 愛文,122.0 ,58.1 ,30.2 ,65.3 ,"12,393 "
2023/8/30,台北二,芒果 愛文,122.1 ,66.0 ,32.2 ,70.5 ,"9,315 "
2023/9/2,台北二,芒果 愛文,135.0 ,63.4 ,27.9 ,70.6 ,"6,818 "
2023/9/3,台北二,芒果 愛文,148.2 ,69.8 ,30.0 ,77.5 ,"4,005 "
2023/9/5,台北二,芒果 愛文,155.1 ,73.9 ,25.9 ,80.6 ,"2,908 "
2023/9/6,台北二,芒果 愛文,120.2 ,55.1 ,25.3 ,62.2 ,"3,766 "
2023/9/8,台北二,芒果 愛文,162.5 ,67.1 ,29.7 ,78.7 ,"3,285 "
2023/9/9,台北二,芒果 愛文,170.8 ,69.4 ,29.0 ,81.6 ,"1,960 "
2023/9/10,台北二,芒果 愛文,165.6 ,73.1 ,28.2 ,82.6 ,"3,342 "
2023/9/12,台北二,芒果 愛文,142.9 ,58.4 ,25.4 ,68.7 ,"3,444 "
2023/9/13,台北二,芒果 愛文,163.3 ,66.1 ,27.5 ,77.8 ,"1,182 "
2023/9/14,台北二,芒果 愛文,169.8 ,60.0 ,25.5 ,75.0 ,"1,632 "
2023/9/15,台北二,芒果 愛文,178.8 ,66.4 ,19.7 ,79.6 ,996 
2023/9/16,台北二,芒果 愛文,138.1 ,54.3 ,27.6 ,65.7 ,"1,756 "
2023/9/17,台北二,芒果 愛文,151.6 ,58.5 ,24.1 ,70.3 ,"1,860 "
2023/9/19,台北二,芒果 愛文,140.1 ,60.6 ,24.8 ,69.3 ,"2,381 "
2023/9/20,台北二,芒果 愛文,128.2 ,67.6 ,27.3 ,71.7 ,858 
2023/9/21,台北二,芒果 愛文,145.5 ,55.4 ,25.2 ,67.4 ,"1,422 "
2023/9/22,台北二,芒果 愛文,138.3 ,63.9 ,27.8 ,71.6 ,"1,320 "
2023/9/23,台北二,芒果 愛文,149.7 ,64.5 ,27.0 ,74.0 ,"1,440 "
2023/9/24,台北二,芒果 愛文,159.8 ,74.0 ,25.8 ,81.5 ,"1,284 "
2023/9/26,台北二,芒果 愛文,137.2 ,72.5 ,25.4 ,76.0 ,"2,358 "
2023/9/27,台北二,芒果 愛文,130.0 ,55.9 ,25.8 ,64.7 ,"1,536 "
2023/9/28,台北二,芒果 愛文,136.6 ,67.7 ,27.4 ,73.4 ,"1,848 "
2023/9/29,台北二,芒果 愛文,168.3 ,73.8 ,27.1 ,83.3 ,"1,464 "
2023/9/30,台北二,芒果 愛文,156.9 ,71.3 ,26.8 ,79.5 ,"1,668 "
2021/4/1,台北一,芒果 愛文,152.1 ,86.5 ,52.6 ,92.8 ,630 
2021/4/2,台北一,芒果 愛文,142.1 ,86.5 ,59.1 ,92.1 ,576 
2021/4/3,台北一,芒果 愛文,166.1 ,77.5 ,49.7 ,89.6 ,989 
2021/4/6,台北一,芒果 愛文,151.8 ,83.7 ,43.7 ,89.3 ,"1,832 "
2021/4/7,台北一,芒果 愛文,175.4 ,91.3 ,51.7 ,100.2 ,683 
2021/4/8,台北一,芒果 愛文,200.7 ,88.8 ,50.7 ,103.6 ,420 
2021/4/9,台北一,芒果 愛文,213.3 ,94.9 ,50.0 ,109.6 ,541 
2021/4/10,台北一,芒果 愛文,245.4 ,88.2 ,50.0 ,112.0 ,396 
2021/4/11,台北一,芒果 愛文,207.4 ,90.9 ,49.9 ,106.0 ,"1,499 "
2021/4/13,台北一,芒果 愛文,193.7 ,95.9 ,53.4 ,107.0 ,"3,487 "
2021/4/14,台北一,芒果 愛文,161.3 ,87.9 ,52.0 ,95.4 ,"4,177 "
2021/4/15,台北一,芒果 愛文,138.3 ,79.1 ,50.7 ,85.3 ,"5,314 "
2021/4/16,台北一,芒果 愛文,131.2 ,70.9 ,48.9 ,78.6 ,"4,670 "
2021/4/17,台北一,芒果 愛文,129.9 ,72.2 ,45.6 ,78.4 ,"5,431 "
2021/4/18,台北一,芒果 愛文,123.8 ,67.3 ,45.6 ,74.3 ,"4,924 "
2021/4/20,台北一,芒果 愛文,124.3 ,65.1 ,39.8 ,71.9 ,"6,775 "
2021/4/21,台北一,芒果 愛文,133.0 ,64.7 ,41.1 ,73.7 ,"4,252 "
2021/4/22,台北一,芒果 愛文,133.2 ,62.5 ,40.8 ,72.3 ,"4,246 "
2021/4/23,台北一,芒果 愛文,161.7 ,62.4 ,36.8 ,77.1 ,"3,264 "
2021/4/24,台北一,芒果 愛文,152.2 ,77.9 ,44.1 ,86.0 ,"5,801 "
2021/4/25,台北一,芒果 愛文,172.5 ,82.7 ,51.2 ,94.3 ,"7,258 "
2021/4/27,台北一,芒果 愛文,164.8 ,77.0 ,46.2 ,88.4 ,"9,585 "
2021/4/28,台北一,芒果 愛文,173.9 ,79.0 ,45.3 ,91.2 ,"4,637 "
2021/4/29,台北一,芒果 愛文,144.9 ,74.8 ,42.2 ,82.3 ,"5,161 "
2021/4/30,台北一,芒果 愛文,146.2 ,75.6 ,46.0 ,83.8 ,"6,090 "
2021/5/1,台北一,芒果 愛文,147.5 ,78.7 ,50.0 ,86.7 ,"7,454 "
2021/5/2,台北一,芒果 愛文,132.3 ,79.7 ,44.4 ,83.2 ,"11,583 "
2021/5/4,台北一,芒果 愛文,126.2 ,72.8 ,40.8 ,77.1 ,"19,354 "
2021/5/5,台北一,芒果 愛文,116.3 ,71.5 ,41.3 ,74.4 ,"12,429 "
2021/5/6,台北一,芒果 愛文,120.1 ,70.4 ,42.4 ,74.7 ,"12,598 "
2021/5/7,台北一,芒果 愛文,128.0 ,71.9 ,44.3 ,77.6 ,"10,488 "
2021/5/8,台北一,芒果 愛文,136.4 ,72.3 ,41.7 ,79.0 ,"12,297 "
2021/5/9,台北一,芒果 愛文,128.3 ,69.9 ,41.1 ,75.8 ,"16,550 "
2021/5/11,台北一,芒果 愛文,141.5 ,74.9 ,41.8 ,81.6 ,"24,548 "
2021/5/12,台北一,芒果 愛文,146.4 ,82.8 ,50.0 ,88.9 ,"12,987 "
2021/5/13,台北一,芒果 愛文,145.9 ,84.5 ,49.8 ,89.9 ,"11,345 "
2021/5/14,台北一,芒果 愛文,146.9 ,81.7 ,52.4 ,88.9 ,"14,066 "
2021/5/15,台北一,芒果 愛文,156.0 ,85.8 ,55.4 ,93.8 ,"14,313 "
2021/5/16,台北一,芒果 愛文,151.4 ,88.5 ,53.6 ,94.1 ,"17,362 "
2021/5/18,台北一,芒果 愛文,135.7 ,78.0 ,39.4 ,81.8 ,"29,876 "
2021/5/19,台北一,芒果 愛文,113.8 ,65.6 ,34.2 ,69.0 ,"18,147 "
2021/5/20,台北一,芒果 愛文,103.6 ,64.7 ,31.6 ,65.9 ,"18,167 "
2021/5/21,台北一,芒果 愛文,110.0 ,64.6 ,32.0 ,67.2 ,"19,022 "
2021/5/22,台北一,芒果 愛文,112.7 ,67.2 ,37.2 ,70.3 ,"20,648 "
2021/5/23,台北一,芒果 愛文,112.0 ,67.2 ,38.5 ,70.4 ,"23,808 "
2021/5/25,台北一,芒果 愛文,124.7 ,72.8 ,40.1 ,76.6 ,"32,965 "
2021/5/26,台北一,芒果 愛文,132.5 ,77.6 ,45.4 ,82.1 ,"22,778 "
2021/5/27,台北一,芒果 愛文,136.3 ,78.1 ,47.5 ,83.6 ,"21,887 "
2021/5/28,台北一,芒果 愛文,125.0 ,75.2 ,42.5 ,78.6 ,"25,106 "
2021/5/29,台北一,芒果 愛文,128.1 ,79.5 ,47.3 ,82.8 ,"27,548 "
2021/5/30,台北一,芒果 愛文,100.6 ,62.4 ,33.6 ,64.3 ,"43,323 "
2021/6/1,台北一,芒果 愛文,95.3 ,55.7 ,28.8 ,58.3 ,"55,037 "
2021/6/2,台北一,芒果 愛文,92.1 ,55.0 ,30.6 ,57.6 ,"37,186 "
2021/6/4,台北一,芒果 愛文,82.4 ,53.4 ,30.2 ,54.6 ,"62,197 "
2021/6/5,台北一,芒果 愛文,80.7 ,51.1 ,24.9 ,51.8 ,"55,614 "
2021/6/6,台北一,芒果 愛文,73.5 ,42.6 ,22.7 ,44.8 ,"59,015 "
