日期,市場,產品,上價,中價,下價,平均價(元/公斤),交易量(公斤)
2015/6/18,台北一,芒果 金煌,29.7,18.4,10.4,19,"12,663"
2015/6/19,台北一,芒果 金煌,34.2,20.8,13.2,22,"11,495"
2015/6/20,台北一,芒果 金煌,33,20.9,10.9,21.3,"8,891"
2015/6/23,台北一,芒果 金煌,30.1,20.5,9.2,20.1,"9,160"
2015/6/24,台北一,芒果 金煌,32,19.8,11,20.5,"6,387"
2015/6/25,台北一,芒果 金煌,26.8,20.7,11.6,20.1,"8,684"
2015/6/26,台北一,芒果 金煌,28.6,20.6,11.9,20.5,"9,302"
2015/6/27,台北一,芒果 金煌,30.7,21.6,13.2,21.8,"9,679"
2015/6/28,台北一,芒果 金煌,29.5,20.8,11.2,20.6,"13,062"
2015/6/30,台北一,芒果 金煌,28.7,20.9,12,20.7,"13,237"
2015/7/1,台北一,芒果 金煌,24.7,18.6,12.1,18.6,"8,422"
2015/7/2,台北一,芒果 金煌,23.2,16.7,9.8,16.6,"10,017"
2015/7/3,台北一,芒果 金煌,23.3,17.6,11.5,17.5,"8,926"
2015/7/4,台北一,芒果 金煌,23.1,19,11.8,18.4,"10,898"
2015/7/5,台北一,芒果 金煌,24.7,18.4,12.8,18.5,"10,367"
2015/7/7,台北一,芒果 金煌,27.5,18.6,11.5,19,"9,695"
2015/7/8,台北一,芒果 金煌,27.2,20,12.8,20,"9,823"
2015/7/9,台北一,芒果 金煌,30.7,21.4,14,21.8,"7,163"
2015/7/10,台北一,芒果 金煌,29.9,20.1,12.6,20.6,"8,310"
2015/7/11,台北一,芒果 金煌,30.5,19.2,11,19.8,"9,057"
2015/7/12,台北一,芒果 金煌,26.3,19.5,13.5,19.7,"10,459"
2015/7/14,台北一,芒果 金煌,30.1,18.6,10.1,19.2,"8,777"
2015/7/15,台北一,芒果 金煌,30.8,20.3,11.2,20.6,"8,593"
2015/7/16,台北一,芒果 金煌,30.6,20.9,11.2,20.9,"9,289"
2015/7/17,台北一,芒果 金煌,30.1,20,13,20.6,"7,617"
2015/7/18,台北一,芒果 金煌,30,21.2,14,21.5,"7,182"
2015/7/19,台北一,芒果 金煌,31.2,22.2,14.7,22.5,"9,180"
2015/7/21,台北一,芒果 金煌,29.5,22,14.6,22,"12,217"
2015/7/22,台北一,芒果 金煌,29.7,22.2,15.3,22.3,"10,203"
2015/7/23,台北一,芒果 金煌,27.9,22.1,14.6,21.7,"10,024"
2015/7/24,台北一,芒果 金煌,28.1,21,14.1,21.1,"11,062"
2015/7/25,台北一,芒果 金煌,30.4,20.7,13.6,21.2,"11,591"
2015/7/26,台北一,芒果 金煌,29.7,21.5,14.2,21.7,"12,120"
2015/7/28,台北一,芒果 金煌,33.2,20.9,13.9,22,"14,093"
2015/7/29,台北一,芒果 金煌,35.8,23.3,13.7,23.9,"12,085"
2015/7/30,台北一,芒果 金煌,34.3,24.1,14.7,24.2,"13,662"
2015/7/31,台北一,芒果 金煌,33.5,23.4,15.8,23.9,"13,082"
2015/8/1,台北一,芒果 金煌,33.6,22.3,8,21.7,"14,327"
2015/8/2,台北一,芒果 金煌,31.5,24.5,17.1,24.4,"12,557"
2015/8/4,台北一,芒果 金煌,31.9,22.6,14.3,22.8,"14,252"
2015/8/5,台北一,芒果 金煌,34.9,24.4,14.6,24.5,"9,739"
2015/8/6,台北一,芒果 金煌,34.5,24.8,18.3,25.4,"10,658"
2015/8/7,台北一,芒果 金煌,36.3,24.6,17.6,25.6,"9,908"
2015/8/8,台北一,芒果 金煌,32.5,23.4,14.2,23.4,"8,351"
2015/8/9,台北一,芒果 金煌,40.5,28.2,21.9,29.4,"3,405"
2015/8/11,台北一,芒果 金煌,36.3,25.5,15.2,25.6,"7,594"
2015/8/12,台北一,芒果 金煌,38.3,25.7,17.2,26.5,"5,050"
2015/8/13,台北一,芒果 金煌,45.6,26.6,14.8,28.1,"6,679"
2015/8/14,台北一,芒果 金煌,43,26,15.4,27.3,"9,580"
2015/8/15,台北一,芒果 金煌,34.4,25.2,19.4,25.9,"4,976"
2015/8/16,台北一,芒果 金煌,49.2,28.9,18.8,31,"5,057"
2015/8/18,台北一,芒果 金煌,49.5,29.5,19.5,31.5,"4,237"
2015/8/19,台北一,芒果 金煌,46.8,30.4,19.7,31.6,"3,893"
2015/8/20,台北一,芒果 金煌,54.2,28.4,11.8,30.3,"1,960"
2015/8/21,台北一,芒果 金煌,48.7,35.3,19.6,34.9,"1,111"
2015/8/22,台北一,芒果 金煌,51.7,34.8,22.7,35.8,"1,970"
2015/8/23,台北一,芒果 金煌,70,48.4,25.1,48,519
2015/8/25,台北一,芒果 金煌,83,41.5,26.9,46.9,936
2015/8/26,台北一,芒果 金煌,43,30.6,12.5,29.5,692
2015/8/27,台北一,芒果 金煌,45.4,35.7,22,34.9,"1,756"
2015/8/28,台北一,芒果 金煌,56,44.8,24.4,42.9,"1,105"
2016/4/1,台北一,芒果 金煌,159.8,138.1,88.3,132.5,305
2016/4/2,台北一,芒果 金煌,144.5,103.4,52.2,101.4,337
2016/4/3,台北一,芒果 金煌,150,106.2,61.8,106.1,330
2016/4/6,台北一,芒果 金煌,130.2,57.9,50,70.8,290
2016/4/7,台北一,芒果 金煌,85.9,70.4,65,72.4,174
2016/4/8,台北一,芒果 金煌,55,36.5,30,38.9,84
2016/4/9,台北一,芒果 金煌,91.2,69.5,25,65,98
2016/4/10,台北一,芒果 金煌,193,76.5,50,94.5,69
2016/4/12,台北一,芒果 金煌,145,83,33.5,85.5,275
2016/4/13,台北一,芒果 金煌,109.8,90.5,39.6,84.2,252
2016/4/14,台北一,芒果 金煌,91.9,60.1,45,63.5,78
2016/4/15,台北一,芒果 金煌,109.6,83.2,45.5,80.9,66
2016/4/16,台北一,芒果 金煌,140,123.9,50.3,112.4,114
2016/4/17,台北一,芒果 金煌,109.5,68.1,35.5,69.9,236
2016/4/19,台北一,芒果 金煌,127.7,73.3,28,75.1,475
2016/4/20,台北一,芒果 金煌,104.3,85.7,53.3,82.9,451
2016/4/21,台北一,芒果 金煌,92.3,61.5,47.3,64.8,620
2016/4/22,台北一,芒果 金煌,67.1,58.9,47.9,58.3,145
2016/4/23,台北一,芒果 金煌,111.1,66.7,48.5,72,306
2016/4/24,台北一,芒果 金煌,82.9,54.6,40,57.3,472
2016/4/26,台北一,芒果 金煌,95.1,59.7,33.8,61.6,717
2016/4/27,台北一,芒果 金煌,126.3,81.7,53.9,85.1,397
2016/4/28,台北一,芒果 金煌,110.9,62.5,45.4,68.7,304
2016/4/29,台北一,芒果 金煌,106.5,85.6,53.4,83.4,437
2016/4/30,台北一,芒果 金煌,115.2,80,51.3,81.3,685
2016/5/1,台北一,芒果 金煌,102.7,73.6,45,73.7,600
2016/5/3,台北一,芒果 金煌,116.9,75.7,39.9,76.8,942
2016/5/4,台北一,芒果 金煌,102.4,66.2,32,66.6,727
2016/5/5,台北一,芒果 金煌,123.5,73.8,44.8,77.9,667
2016/5/6,台北一,芒果 金煌,124,82.2,32.6,80.6,"1,018"
2016/5/7,台北一,芒果 金煌,119.8,95.8,63.1,94.1,697
2016/5/8,台北一,芒果 金煌,112.9,86.5,45.5,83.6,804
2016/5/10,台北一,芒果 金煌,119.5,78.4,46.2,80.2,672
2016/5/11,台北一,芒果 金煌,116.5,88.8,52.1,87,383
2016/5/12,台北一,芒果 金煌,103.7,75.6,55,77.1,965
2016/5/13,台北一,芒果 金煌,105.4,76.1,49.3,76.6,720
2016/5/14,台北一,芒果 金煌,88,59.6,49.1,63.2,"1,222"
2016/5/15,台北一,芒果 金煌,83.9,71.7,47.3,69.2,433
2016/5/17,台北一,芒果 金煌,85.7,64.2,42.9,64.2,"1,093"
2016/5/18,台北一,芒果 金煌,98.9,58.5,35.2,61.9,"1,098"
2016/5/19,台北一,芒果 金煌,101.8,57.5,41.9,63.2,"1,312"
2016/5/20,台北一,芒果 金煌,105.3,67.1,36.7,68.6,"1,929"
2016/5/21,台北一,芒果 金煌,113,61.2,35.5,66.4,"1,818"
2016/5/22,台北一,芒果 金煌,87.9,45.8,28.9,50.9,"2,225"
2016/5/24,台北一,芒果 金煌,89.2,67.2,35.5,65.3,"1,200"
2016/5/25,台北一,芒果 金煌,93.5,73,46.2,71.8,"1,409"
2016/5/26,台北一,芒果 金煌,88.9,64.1,40,64.2,"1,238"
2016/5/27,台北一,芒果 金煌,83.9,58.8,35.5,59.2,"1,136"
2016/5/28,台北一,芒果 金煌,73,47.1,33.9,49.6,"2,027"
2016/5/29,台北一,芒果 金煌,77.4,36.9,20.8,41.8,"1,278"
2016/5/31,台北一,芒果 金煌,69.2,41.9,30.7,45.1,"1,975"
2016/6/1,台北一,芒果 金煌,84.3,46.4,30.8,50.9,"2,079"
2016/6/2,台北一,芒果 金煌,87.7,51.2,37.7,55.8,"1,941"
2016/6/3,台北一,芒果 金煌,85.7,53.5,30.3,55.3,"2,805"
2016/6/4,台北一,芒果 金煌,86.8,45.3,27.2,50,"3,334"
2016/6/5,台北一,芒果 金煌,79.5,50.5,31.3,52.5,"2,851"
2016/6/7,台北一,芒果 金煌,86.1,41.9,29.2,48.2,"4,183"
2016/6/8,台北一,芒果 金煌,95.7,47.5,27.8,53.2,"2,822"
2016/6/9,台北一,芒果 金煌,106.8,53.8,29.6,59.5,"2,203"
2016/6/12,台北一,芒果 金煌,115.7,69.8,35.5,72.1,"3,839"
2016/6/14,台北一,芒果 金煌,127.2,92.5,50.1,91,"1,948"
2016/6/15,台北一,芒果 金煌,116.8,68.1,41.7,72.6,"2,014"
2016/6/16,台北一,芒果 金煌,93,59.1,35.8,61.2,"2,762"
2016/6/17,台北一,芒果 金煌,93,61.7,37.1,63.1,"3,634"
2016/6/18,台北一,芒果 金煌,83.6,51.6,31.7,54.1,"5,913"
2016/6/19,台北一,芒果 金煌,75.3,47,31.4,49.6,"4,288"
2016/6/21,台北一,芒果 金煌,67.9,45.6,31.3,47.2,"3,251"
2016/6/22,台北一,芒果 金煌,74.6,50.7,28.9,51.1,"2,504"
2016/6/23,台北一,芒果 金煌,69,47.3,16.9,45.6,"3,296"
2016/6/24,台北一,芒果 金煌,80.6,47.1,25.8,49.5,"1,968"
2016/6/25,台北一,芒果 金煌,72.3,51.9,33,52.2,"3,300"
2016/6/26,台北一,芒果 金煌,54.2,38.7,26.1,39.3,"3,518"
2016/6/28,台北一,芒果 金煌,69.4,41.4,26.5,44,"3,726"
2016/6/29,台北一,芒果 金煌,69.5,49.8,26.6,49.1,"3,643"
2016/6/30,台北一,芒果 金煌,75.7,51.7,27,51.6,"3,695"
2016/7/1,台北一,芒果 金煌,81.3,56.5,35.9,57.3,"3,566"
2016/7/2,台北一,芒果 金煌,82.1,57.8,36.1,58.3,"5,537"
2016/7/3,台北一,芒果 金煌,78.9,58.8,38.7,58.8,"6,012"
2016/7/5,台北一,芒果 金煌,84.3,57.3,37.1,58.6,"5,049"
2016/7/6,台北一,芒果 金煌,84.2,60.5,40.6,61.3,"3,832"
2016/7/7,台北一,芒果 金煌,87.5,61.5,38.3,62.1,"4,214"
2016/7/8,台北一,芒果 金煌,77.4,57.6,38.6,57.8,"4,299"
2016/7/9,台北一,芒果 金煌,76.1,62.5,45.7,61.8,"3,734"
2016/7/10,台北一,芒果 金煌,70.8,53.2,37.1,53.5,"4,577"
2016/7/12,台北一,芒果 金煌,73.4,52.1,32.6,52.5,"4,167"
2016/7/13,台北一,芒果 金煌,67.5,48,35.7,49.4,"3,157"
2016/7/14,台北一,芒果 金煌,75.5,55,30.3,54.1,"1,721"
2016/7/15,台北一,芒果 金煌,85.7,68,34.4,64.8,"3,012"
2016/7/16,台北一,芒果 金煌,84.3,59.8,37.7,60.3,"4,170"
2016/7/17,台北一,芒果 金煌,86.5,60.1,31.7,59.7,"6,713"
2016/7/19,台北一,芒果 金煌,88.5,60.5,38.3,61.7,"4,908"
2016/7/20,台北一,芒果 金煌,86.3,66.3,35.9,64.3,"3,131"
2016/7/21,台北一,芒果 金煌,88,69.1,41.7,67.4,"3,627"
2016/7/22,台北一,芒果 金煌,87.1,70.8,48.6,69.6,"5,563"
2016/7/23,台北一,芒果 金煌,83.2,66.2,43.7,65.1,"5,620"
2016/7/24,台北一,芒果 金煌,91.3,69,48.9,69.4,"5,188"
2016/7/26,台北一,芒果 金煌,91,68.5,46.8,68.6,"4,636"
2016/7/27,台北一,芒果 金煌,93,76.3,50.5,74.5,"2,664"
2016/7/28,台北一,芒果 金煌,96.6,69,47.5,70.2,"4,619"
2016/7/29,台北一,芒果 金煌,94.6,74.5,43.6,72.3,"3,752"
2016/7/30,台北一,芒果 金煌,98.9,77,46.8,75.3,"5,895"
2016/7/31,台北一,芒果 金煌,97.7,79.7,54.1,78.2,"3,953"
2016/8/2,台北一,芒果 金煌,116.9,95.3,58.7,92.3,"3,414"
2016/8/3,台北一,芒果 金煌,104.7,83.3,54.7,81.8,"3,192"
2016/8/4,台北一,芒果 金煌,105,75,51.7,76.4,"1,668"
2016/8/5,台北一,芒果 金煌,104.8,87.5,57.3,84.9,"2,248"
2016/8/6,台北一,芒果 金煌,105.3,86.8,57.8,84.7,"3,836"
2016/8/7,台北一,芒果 金煌,103.9,79.1,58,79.8,"3,676"
2016/8/9,台北一,芒果 金煌,105.9,78.9,51.1,78.7,"3,052"
2016/8/10,台北一,芒果 金煌,109,86.7,56.1,85,"2,673"
2016/8/11,台北一,芒果 金煌,120.5,89.1,60,89.6,"1,284"
2016/8/12,台北一,芒果 金煌,127.8,96.8,57.6,95.2,"1,354"
2016/8/13,台北一,芒果 金煌,132.2,107.1,58.1,102.3,606
2016/8/14,台北一,芒果 金煌,141.2,84.1,58.7,90.5,"1,336"
2016/8/16,台北一,芒果 金煌,141.8,76.3,47.5,83.7,"2,040"
2016/8/17,台北一,芒果 金煌,131.3,95.6,63.8,96.4,"1,644"
2016/8/20,台北一,芒果 金煌,133.8,98.2,57.8,97.2,"1,482"
2016/8/21,台北一,芒果 金煌,135.5,114.7,65.5,109,948
2016/8/23,台北一,芒果 金煌,129.6,96.3,63.5,96.4,"1,775"
2016/8/24,台北一,芒果 金煌,134.3,78.6,57.5,85.6,"1,176"
2016/8/25,台北一,芒果 金煌,124.6,63.9,49,73,"1,440"
2016/8/26,台北一,芒果 金煌,127.8,115,84.9,111.6,306
2016/8/27,台北一,芒果 金煌,125.7,74.5,50,79.8,744
2016/8/28,台北一,芒果 金煌,134.7,64.5,48.8,75.4,582
2016/8/30,台北一,芒果 金煌,100,58.1,48.8,64.6,"1,296"
2017/4/1,台北一,芒果 金煌,120.3,105,105,108.1,75
2017/4/2,台北一,芒果 金煌,120,120,120,120,8
2017/4/3,台北一,芒果 金煌,110,109.5,70,101.7,29
2017/4/6,台北一,芒果 金煌,100,74.7,65,77.8,46
2017/4/7,台北一,芒果 金煌,265,234.4,210,235.7,15
2017/4/8,台北一,芒果 金煌,200,190.7,180,190.4,24
2017/4/9,台北一,芒果 金煌,137.7,112.6,66.1,108.3,687
2017/4/11,台北一,芒果 金煌,199.3,115.9,64.2,122.2,122
2017/4/12,台北一,芒果 金煌,160,141.9,140,145.1,78
2017/4/13,台北一,芒果 金煌,150,141.8,113.7,137.8,101
2017/4/14,台北一,芒果 金煌,188.9,160.8,57.6,145.8,254
2017/4/15,台北一,芒果 金煌,220,192.4,155,190.5,22
2017/4/16,台北一,芒果 金煌,145,108.9,78.3,110,90
2017/4/18,台北一,芒果 金煌,160.7,107.3,57.2,108,297
2017/4/19,台北一,芒果 金煌,206.1,86.8,40,101.3,349
2017/4/20,台北一,芒果 金煌,134,111.1,48,103,"1,010"
2017/4/21,台北一,芒果 金煌,120.6,75.1,48.4,78.9,350
2017/4/22,台北一,芒果 金煌,127.3,99.8,59.9,97.3,546
2017/4/23,台北一,芒果 金煌,179.3,69.8,40,85.8,452
2017/4/25,台北一,芒果 金煌,161.3,153.8,66.8,137.9,465
2017/4/26,台北一,芒果 金煌,174.8,99,62.5,106.9,259
2017/4/27,台北一,芒果 金煌,145.3,93.8,61.8,97.7,385
2017/4/28,台北一,芒果 金煌,138.4,98.1,62.9,99.2,211
2017/4/29,台北一,芒果 金煌,165.3,84.7,50,93.9,364
2017/4/30,台北一,芒果 金煌,145.4,119.3,62.9,113.3,342
2017/5/2,台北一,芒果 金煌,162.8,129.2,61.1,122.3,384
2017/5/3,台北一,芒果 金煌,166.2,143.5,107.8,140.9,148
2017/5/4,台北一,芒果 金煌,180,127,76.6,127.5,273
2017/5/5,台北一,芒果 金煌,158.1,94.2,50,98.1,505
2017/5/6,台北一,芒果 金煌,150.2,109.9,53.5,106.7,"1,148"
2017/5/7,台北一,芒果 金煌,150.4,115.9,62,112,575
2017/5/9,台北一,芒果 金煌,157.5,113.5,56.3,110.9,"1,360"
2017/5/10,台北一,芒果 金煌,106.2,74.4,49.6,75.8,"1,161"
2017/5/11,台北一,芒果 金煌,151.2,98,52.9,99.6,375
2017/5/12,台北一,芒果 金煌,114.4,82.3,51,82.4,793
2017/5/13,台北一,芒果 金煌,133.8,87.3,66.2,92.4,"1,348"
2017/5/14,台北一,芒果 金煌,103.4,73.9,49.6,74.9,"1,213"
2017/5/16,台北一,芒果 金煌,108.5,75.3,54.5,77.8,"1,483"
2017/5/17,台北一,芒果 金煌,75.7,59.4,41.1,59,883
2017/5/18,台北一,芒果 金煌,79.3,60,44.6,60.8,"1,275"
2017/5/19,台北一,芒果 金煌,79.7,51.4,41,55,"1,850"
2017/5/20,台北一,芒果 金煌,83.3,61.1,44.9,62.3,"2,062"
2017/5/21,台北一,芒果 金煌,80.6,64.7,46.5,64.3,"1,689"
2017/5/23,台北一,芒果 金煌,98.9,65.7,46.9,68.6,"3,516"
2017/5/24,台北一,芒果 金煌,74.8,51.5,31.5,52.1,"2,769"
2017/5/25,台北一,芒果 金煌,78.5,61.1,40.5,60.5,"3,095"
2017/5/26,台北一,芒果 金煌,79.3,59.3,44.7,60.4,"2,135"
2017/5/27,台北一,芒果 金煌,77.4,56.5,40.4,57.5,"3,739"
2017/5/28,台北一,芒果 金煌,76.5,60,41.7,59.7,"3,362"
2017/5/29,台北一,芒果 金煌,85,60.5,39,61.1,"2,356"
2017/5/30,台北一,芒果 金煌,84.6,55.2,35.1,57.1,"3,058"
2017/6/2,台北一,芒果 金煌,77.2,46.3,22.5,47.7,"6,215"
2017/6/3,台北一,芒果 金煌,70,46.8,31,48.3,"5,026"
2017/6/4,台北一,芒果 金煌,57.4,38.3,26,39.7,"6,116"
2017/6/6,台北一,芒果 金煌,67.6,44.3,26.6,45.4,"5,146"
2017/6/7,台北一,芒果 金煌,66.5,44.3,29.6,45.8,"5,525"
2017/6/8,台北一,芒果 金煌,72,42.9,27.2,45.6,"7,414"
2017/6/9,台北一,芒果 金煌,68,41.6,25.5,43.7,"6,175"
2017/6/10,台北一,芒果 金煌,55,37,22.8,37.8,"6,086"
2017/6/11,台北一,芒果 金煌,45.2,31.6,20.2,32,"5,934"
2017/6/13,台北一,芒果 金煌,48.3,34.2,20.7,34.3,"8,975"
2017/6/14,台北一,芒果 金煌,48.2,36.1,23.9,36.1,"4,934"
2017/6/15,台北一,芒果 金煌,40.7,28.3,13.8,27.9,"9,132"
2017/6/16,台北一,芒果 金煌,35.5,23.7,10.9,23.5,"11,650"
2017/6/17,台北一,芒果 金煌,37,23.4,11.6,23.8,"9,048"
2017/6/18,台北一,芒果 金煌,44.1,24.8,14.6,26.6,"7,567"
2017/6/20,台北一,芒果 金煌,47.7,31.2,17.8,31.8,"5,957"
2017/6/21,台北一,芒果 金煌,51.8,31.9,17.7,33,"8,072"
2017/6/22,台北一,芒果 金煌,52.7,33.8,20.6,34.9,"9,871"
2017/6/23,台北一,芒果 金煌,49,33,18.5,33.3,"11,323"
2017/6/24,台北一,芒果 金煌,47,32.1,19.4,32.5,"12,270"
2017/6/25,台北一,芒果 金煌,38.8,26,12.2,25.8,"10,757"
2017/6/27,台北一,芒果 金煌,37.8,24.7,12.8,24.9,"10,042"
2017/6/28,台北一,芒果 金煌,38.9,25.8,11.8,25.6,"8,780"
2017/6/29,台北一,芒果 金煌,36.4,25.8,15.3,25.8,"9,307"
2017/6/30,台北一,芒果 金煌,39.4,26.4,16.7,27.1,"8,674"
2017/7/1,台北一,芒果 金煌,39.9,26.6,16.5,27.2,"8,555"
2017/7/2,台北一,芒果 金煌,41.6,24.7,12.4,25.6,"7,942"
2017/7/4,台北一,芒果 金煌,42,27.2,19,28.5,"11,059"
2017/7/5,台北一,芒果 金煌,44.8,29.1,17.7,30,"8,230"
2017/7/6,台北一,芒果 金煌,46.1,28.4,18.7,30,"10,852"
2017/7/7,台北一,芒果 金煌,45.8,28.1,17.9,29.6,"11,593"
2017/7/8,台北一,芒果 金煌,53.9,25.9,18.2,29.9,"9,282"
2017/7/9,台北一,芒果 金煌,45.3,24.2,10.3,25.6,"10,329"
2017/7/11,台北一,芒果 金煌,43.2,25.9,17.1,27.6,"9,863"
2017/7/12,台北一,芒果 金煌,39.2,23.4,8.6,23.6,"7,574"
2017/7/13,台北一,芒果 金煌,41,21.9,6.7,22.7,"8,172"
2017/7/14,台北一,芒果 金煌,39.1,26.4,14.2,26.5,"7,205"
2017/7/15,台北一,芒果 金煌,44.4,26.4,13.6,27.4,"8,762"
2017/7/16,台北一,芒果 金煌,40.6,24.1,11.5,24.9,"7,666"
2017/7/18,台北一,芒果 金煌,41.6,25.8,15.5,26.9,"9,663"
2017/7/19,台北一,芒果 金煌,40.7,26,17.4,27.2,"9,533"
2017/7/20,台北一,芒果 金煌,42.6,27,18.5,28.4,"7,696"
2017/7/21,台北一,芒果 金煌,43.6,29.9,18,30.3,"9,624"
2017/7/22,台北一,芒果 金煌,44.5,27.2,15.8,28.4,"13,960"
2017/7/23,台北一,芒果 金煌,42.4,28.9,17.1,29.3,"11,533"
2017/7/25,台北一,芒果 金煌,46.6,27.2,17,29,"6,962"
2017/7/26,台北一,芒果 金煌,45.4,29.1,16,29.7,"5,937"
2017/7/27,台北一,芒果 金煌,38.8,27.9,19,28.3,"9,320"
2017/7/28,台北一,芒果 金煌,48.6,31.4,18.7,32.3,"8,329"
2017/7/29,台北一,芒果 金煌,50.3,32.5,18.1,33.2,"10,485"
2017/7/30,台北一,芒果 金煌,49.2,34.3,21.2,34.7,"7,073"
2017/8/1,台北一,芒果 金煌,55.1,40.2,25.2,40.2,"5,619"
2017/8/2,台北一,芒果 金煌,47.9,37.2,24.9,36.9,"7,340"
2017/8/3,台北一,芒果 金煌,53.4,35.4,20.3,36,"4,374"
2017/8/4,台北一,芒果 金煌,48,35.5,22.1,35.3,"7,189"
2017/8/5,台北一,芒果 金煌,49,32.7,22.6,33.9,"8,345"
2017/8/6,台北一,芒果 金煌,49.9,33.3,23.1,34.6,"8,827"
2017/8/8,台北一,芒果 金煌,54.6,35,18.4,35.6,"4,023"
2017/8/9,台北一,芒果 金煌,51.1,34.5,17.2,34.4,"3,951"
2017/8/10,台北一,芒果 金煌,47,31.9,23,33.1,"4,862"
2017/8/11,台北一,芒果 金煌,47.7,32.2,19.7,32.8,"4,532"
2017/8/12,台北一,芒果 金煌,52.1,35.1,18.6,35.2,"5,210"
2017/8/13,台北一,芒果 金煌,55,41,20.7,39.7,"4,692"
2017/8/15,台北一,芒果 金煌,47.7,36.8,22.9,36.2,"6,590"
2017/8/16,台北一,芒果 金煌,48.7,35.5,22,35.4,"3,499"
2017/8/17,台北一,芒果 金煌,46.2,34,21,33.8,"3,831"
2017/8/18,台北一,芒果 金煌,55,38.2,24.3,38.8,"4,007"
2017/8/19,台北一,芒果 金煌,58.1,36.7,20.6,37.7,"4,006"
2017/8/20,台北一,芒果 金煌,56.9,32.8,18,34.6,"5,062"
2017/8/22,台北一,芒果 金煌,60.1,35.8,22,37.9,"3,214"
2017/8/23,台北一,芒果 金煌,61.4,48,25.4,46.2,"1,504"
2017/8/24,台北一,芒果 金煌,59,41.5,27.2,42.1,"1,410"
2017/8/25,台北一,芒果 金煌,56.5,36.5,23.7,37.9,"1,869"
2017/8/26,台北一,芒果 金煌,52.9,36.6,24.9,37.5,"1,586"
2017/8/27,台北一,芒果 金煌,67.1,41.1,26.6,43.4,"2,178"
2017/8/29,台北一,芒果 金煌,52.5,35.1,23.4,36.2,"2,975"
2017/8/30,台北一,芒果 金煌,58.7,39.1,30,41.2,"1,004"
2017/8/31,台北一,芒果 金煌,48.2,33.5,28.1,35.4,"1,224"
2018/4/1,台北一,芒果 金煌,84.8,56.3,29.8,56.7,162
2018/4/3,台北一,芒果 金煌,119.3,77.3,47.3,79.7,233
2018/4/4,台北一,芒果 金煌,101.5,79,59.4,79.6,311
2018/4/7,台北一,芒果 金煌,105.4,87.4,61.5,85.8,336
2018/4/8,台北一,芒果 金煌,70,69.4,62.7,68.2,66
2018/4/10,台北一,芒果 金煌,80.9,69.3,54.4,68.7,161
2018/4/11,台北一,芒果 金煌,100,95,90,95,12
2018/4/12,台北一,芒果 金煌,121.4,95.1,80.3,97.4,192
2018/4/13,台北一,芒果 金煌,92.9,78.9,64.7,78.9,332
2018/4/14,台北一,芒果 金煌,95.7,69.2,40.6,68.8,527
2018/4/15,台北一,芒果 金煌,92.8,62,42.7,64.3,664
2018/4/17,台北一,芒果 金煌,92.5,69.1,44.7,68.9,475
2018/4/18,台北一,芒果 金煌,127.5,63.7,40,71.7,636
2018/4/19,台北一,芒果 金煌,109.1,70.5,22.9,68.7,441
2018/4/20,台北一,芒果 金煌,121.3,79,38.6,79.4,284
2018/4/21,台北一,芒果 金煌,116.4,71.3,30.4,72.1,607
2018/4/22,台北一,芒果 金煌,114.5,79.4,46.8,79.9,553
2018/4/24,台北一,芒果 金煌,92.2,68.8,40.7,67.8,906
2018/4/25,台北一,芒果 金煌,117,79.2,46.4,80.2,278
2018/4/26,台北一,芒果 金煌,100.3,80.1,51.1,78.3,"1,022"
2018/4/27,台北一,芒果 金煌,99.7,70.5,53.1,72.9,471
2018/4/28,台北一,芒果 金煌,106.7,73.4,52.4,75.8,"1,601"
2018/4/29,台北一,芒果 金煌,89.7,66.9,47,67.5,"1,574"
2018/5/1,台北一,芒果 金煌,118.5,79.4,56.2,82.6,834
2018/5/2,台北一,芒果 金煌,105.7,71.3,58.7,75.7,732
2018/5/3,台北一,芒果 金煌,104,65.4,48.5,69.7,968
2018/5/4,台北一,芒果 金煌,128.7,70.2,43.8,76.6,722
2018/5/5,台北一,芒果 金煌,117.9,72.2,40.2,74.9,"1,470"
2018/5/6,台北一,芒果 金煌,108.2,71.1,35,71.3,"2,547"
2018/5/8,台北一,芒果 金煌,93.2,46.8,31.1,52.9,"3,713"
2018/5/9,台北一,芒果 金煌,68.9,42.6,30,45.3,"3,194"
2018/5/10,台北一,芒果 金煌,68,46,28.1,46.8,"2,093"
2018/5/11,台北一,芒果 金煌,80.3,48.3,29.8,51,"1,390"
2018/5/12,台北一,芒果 金煌,73.8,53.6,36.5,54.2,"3,943"
2018/5/13,台北一,芒果 金煌,76.7,46.7,28.8,49.1,"2,866"
2018/5/15,台北一,芒果 金煌,80.3,45.2,28.3,48.9,"4,484"
2018/5/16,台北一,芒果 金煌,67.3,47.5,29.2,47.8,"2,897"
2018/5/17,台北一,芒果 金煌,61.1,39.8,26.8,41.5,"2,736"
2018/5/18,台北一,芒果 金煌,56.1,34.1,18.2,35.3,"3,331"
2018/5/19,台北一,芒果 金煌,50.8,31.6,17.3,32.5,"4,511"
2018/5/20,台北一,芒果 金煌,51.2,31.7,20.4,33.3,"4,610"
2018/5/22,台北一,芒果 金煌,43.2,25.6,14,26.8,"6,808"
2018/5/23,台北一,芒果 金煌,51.8,33.8,18.2,34.3,"3,521"
2018/5/24,台北一,芒果 金煌,45.2,30.4,17.3,30.7,"4,257"
